TRANSACTION_COMPLETE_DATE	TRANSACTION_TYPE	ORDER_ID	ITEM_NAME	SALE_DEPART_COUNTRY	SALE_ARRIVAL_COUNTRY	TAX_REPORTING_SCHEME	TAXABLE_JURISDICTION	BUYER_COUNTRY	TOTAL_ACTIVITY_VALUE_AMT_VAT_EXCL	TOTAL_ACTIVITY_VALUE_VAT_AMT	TOTAL_ACTIVITY_VALUE_AMT_VAT_INCL	PRICE_ITEMS_VAT_EXCL_AMT	PRICE_ITEMS_VAT_AMT	PRICE_ITEMS_VAT_INCL_AMT	SHIPPING_VALUE_VAT_EXCL_AMT	SHIPPING_VALUE_VAT_AMT	SHIPPING_VALUE_VAT_INCL_AMT	GIFT_WRAP_VALUE_VAT_EXCL_AMT	GIFT_WRAP_VALUE_VAT_AMT	TOTAL_PRICE_OF_ITEMS_AMT_VAT_INCL	TRANSACTION_CURRENCY_CODE	EXCHANGE_RATE	VAT_RATE_PERCENT	TAX_COLLECTION_MODEL	TAX_COLLECTION_RESPONSIBILITY	COST_PRICE_OF_ITEMS	BUYER_VAT_NUMBER	SHIP_FROM_COUNTRY	SHIP_TO_COUNTRY	FULFILLMENT_CHANNEL
2026-03-03 03:26:00	Sale	423-1679382-9628664	2x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	FR	REGULAR	FR	FR	185.83	37.16	222.99	181.67	36.33	218.0	4.16	0.83	4.99	0.0	0.0	218.0	EUR	1.0	20.0	Seller	Seller	70.0		FR	FR	AFN
2026-03-03 04:05:00	Sale	406-3653111-5735727	5x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	DE	FR	UNION-OSS	FR	FR	249.96	49.99	299.95	249.96	49.99	299.95	0.0	0.0	0.0	0.0	0.0	299.95	EUR	1.0	20.0	Seller	Seller	75.0	FRINV18949X	DE	FR	AFN
2026-03-03 04:34:00	Sale	463-2647009-9419965	"4x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	FR	REGULAR	FR	FR	566.63	113.33	679.96	566.63	113.33	679.96	0.0	0.0	0.0	0.0	0.0	679.96	EUR	1.0	20.0	Seller	Seller	180.0		FR	FR	AFN
2026-03-03 05:22:00	Sale	458-5585872-8646409	5x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	FR	REGULAR	FR	FR	620.83	124.17	745.0	620.83	124.17	745.0	0.0	0.0	0.0	0.0	0.0	745.0	EUR	1.0	20.0	Seller	Seller	300.0	FR18980818884	FR	FR	AFN
2026-03-03 05:49:00	Refund	441-6825552-4343145	4x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	DE	GB	REGULAR	GB	GB	-308.83	-61.77	-370.6	-308.83	-61.77	-370.6	-0.0	-0.0	-0.0	0.0	0.0	-370.6	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	140.0		DE	GB	AFN
2026-03-03 06:39:00	Sale	489-4389351-3480957	3x B08LG2X98F - Anker PowerBank 20000mAh	DE	DE	REGULAR	DE	DE	100.82	19.15	119.97	100.82	19.15	119.97	0.0	0.0	0.0	0.0	0.0	119.97	EUR	1.0	19.0	Seller	Seller	37.5		DE	DE	AFN
2026-03-03 06:45:00	Sale	493-2145249-8958810	3x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	DE	SE	UNION-OSS	SE	SE	549.33	137.33	686.66	549.33	137.33	686.66	0.0	0.0	0.0	0.0	0.0	686.66	SEK	0.08734	25.0	Seller	Seller	15.0		DE	SE	AFN
2026-03-03 07:08:00	Refund	424-5734339-4877016	10x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	-599.9	-0.0	-599.9	-599.9	-0.0	-599.9	-0.0	-0.0	-0.0	0.0	0.0	-599.9	EUR	1.0	0.0	Seller	Seller	150.0	DE578380063	FR	DE	AFN
2026-03-03 07:26:00	Refund	461-2854833-3877757	4x B08LG2X98F - Anker PowerBank 20000mAh	FR	IT	UNION-OSS	IT	IT	-131.11	-28.85	-159.96	-131.11	-28.85	-159.96	-0.0	-0.0	-0.0	0.0	0.0	-159.96	EUR	1.0	22.0	Seller	Seller	50.0		FR	IT	AFN
2026-03-03 09:07:00	Sale	457-6602755-2576440	3x B08LG2X98F - Anker PowerBank 20000mAh	FR	GB	REGULAR	GB	GB	84.98	16.99	101.97	84.98	16.99	101.97	0.0	0.0	0.0	0.0	0.0	101.97	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	37.5		FR	GB	AFN
2026-03-03 09:11:00	Sale	431-2314103-7453104	1x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	PL	PL	REGULAR	PL	PL	228.23	52.49	280.72	210.7	48.46	259.16	17.53	4.03	21.56	0.0	0.0	259.16	PLN	0.23148	23.0	Seller	Seller	15.0		PL	PL	AFN
2026-03-03 09:32:00	Sale	439-8041489-6858218	2x B0932Q6M4B - Apple AirTag (4 Pack)	DE	ES	UNION-OSS	ES	ES	196.69	41.31	238.0	196.69	41.31	238.0	0.0	0.0	0.0	0.0	0.0	238.0	EUR	1.0	21.0	Seller	Seller	96.0		DE	ES	AFN
2026-03-03 09:45:00	FC_Transfer		"4x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	DE	INTRA_COMMUNITY	DE		679.96	0.0	679.96	679.96	0.0	679.96	0.0	0.0	0.0	0.0	0.0	679.96	EUR	1.0	0.0	Seller	Seller	180.0		FR	DE	AFN
2026-03-03 09:49:00	Sale	419-5458614-3460372	2x B0932Q6M4B - Apple AirTag (4 Pack)	DE	ES	UNION-OSS	ES	ES	196.69	41.31	238.0	196.69	41.31	238.0	0.0	0.0	0.0	0.0	0.0	238.0	EUR	1.0	21.0	Seller	Seller	96.0		DE	ES	AFN
2026-03-03 09:53:00	Sale	476-9356812-5287273	23x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	FR	REGULAR	FR	FR	2089.17	417.83	2507.0	2089.17	417.83	2507.0	0.0	0.0	0.0	0.0	0.0	2507.0	EUR	1.0	20.0	Seller	Seller	805.0	FR86944567087	FR	FR	AFN
2026-03-03 10:05:00	FC_Transfer		1x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	DE	PL	INTRA_COMMUNITY	PL		109.0	0.0	109.0	109.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	109.0	EUR	1.0	0.0	Seller	Seller	35.0		DE	PL	AFN
2026-03-03 10:12:00	Sale	455-1650426-9373886	7x B0932Q6M4B - Apple AirTag (4 Pack)	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	833.0	0.0	833.0	833.0	0.0	833.0	0.0	0.0	0.0	0.0	0.0	833.0	EUR	1.0	0.0	Seller	Seller	336.0	DE970893642	FR	DE	AFN
2026-03-03 10:13:00	Sale	462-7685177-3445285	8x B0932Q6M4B - Apple AirTag (4 Pack)	FR	FR	REGULAR	FR	FR	793.33	158.67	952.0	793.33	158.67	952.0	0.0	0.0	0.0	0.0	0.0	952.0	EUR	1.0	20.0	Seller	Seller	384.0	FR48278167653	FR	FR	AFN
2026-03-03 10:14:00	Sale	435-7540429-9378122	3x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	DE	DE	REGULAR	DE	DE	151.24	28.73	179.97	151.24	28.73	179.97	0.0	0.0	0.0	0.0	0.0	179.97	EUR	1.0	19.0	Seller	Seller	45.0		DE	DE	AFN
2026-03-03 10:14:00	FC_Transfer		1x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	ES	INTRA_COMMUNITY	ES		149.0	0.0	149.0	149.0	0.0	149.0	0.0	0.0	0.0	0.0	0.0	149.0	EUR	1.0	0.0	Seller	Seller	60.0		FR	ES	AFN
2026-03-03 10:16:00	FC_Transfer		4x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	ES	INTRA_COMMUNITY	ES		436.0	0.0	436.0	436.0	0.0	436.0	0.0	0.0	0.0	0.0	0.0	436.0	EUR	1.0	0.0	Seller	Seller	140.0		FR	ES	AFN
2026-03-03 10:27:00	Refund	411-4593453-9772821	3x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	FR	REGULAR	FR	FR	-622.5	-124.5	-747.0	-622.5	-124.5	-747.0	-0.0	-0.0	-0.0	0.0	0.0	-747.0	EUR	1.0	20.0	Seller	Seller	285.0		FR	FR	AFN
2026-03-03 10:41:00	Sale	453-9188983-2009738	1x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	US	NON-EU-EXPORT	US	US	118.81	0.0	118.81	118.81	0.0	118.81	0.0	0.0	0.0	0.0	0.0	118.81	USD	0.91743	0.0	Seller	Seller	35.0		FR	US	AFN
2026-03-03 11:30:00	Sale	441-9129550-9140859	10x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	DE	IT	B2B_INTRA_COMMUNITY	IT	IT	199.9	0.0	199.9	199.9	0.0	199.9	0.0	0.0	0.0	0.0	0.0	199.9	EUR	1.0	0.0	Seller	Seller	50.0	IT14540410797	DE	IT	AFN
2026-03-03 11:45:00	Refund	412-9788462-8486435	3x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	FR	REGULAR	FR	FR	-272.5	-54.5	-327.0	-272.5	-54.5	-327.0	-0.0	-0.0	-0.0	0.0	0.0	-327.0	EUR	1.0	20.0	Seller	Seller	105.0		FR	FR	AFN
2026-03-03 11:58:00	Sale	498-6025167-5799741	2x B0932Q6M4B - Apple AirTag (4 Pack)	DE	GB	REGULAR	GB	GB	172.11	34.43	206.54	168.58	33.72	202.3	3.53	0.71	4.24	0.0	0.0	202.3	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	96.0		DE	GB	AFN
2026-03-03 12:49:00	Sale	432-8210765-2528283	9x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	PL	B2B_INTRA_COMMUNITY	PL	PL	2397.08	0.0	2397.08	2332.41	0.0	2332.41	64.67	0.0	64.67	0.0	0.0	2332.41	PLN	0.23148	0.0	Seller	Seller	135.0	PL8262997699	FR	PL	AFN
2026-03-03 14:20:00	Sale	433-1198947-4021750	3x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	US	NON-EU-EXPORT	US	US	65.37	0.0	65.37	65.37	0.0	65.37	0.0	0.0	0.0	0.0	0.0	65.37	USD	0.91743	0.0	Seller	Seller	15.0		FR	US	AFN
2026-03-03 14:47:00	FC_Transfer		3x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	DE	INTRA_COMMUNITY	DE		59.97	0.0	59.97	59.97	0.0	59.97	0.0	0.0	0.0	0.0	0.0	59.97	EUR	1.0	0.0	Seller	Seller	15.0		FR	DE	AFN
2026-03-03 14:49:00	Sale	449-4804758-3039426	4x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	PL	PL	REGULAR	PL	PL	3515.68	808.6	4324.28	3498.15	804.57	4302.72	17.53	4.03	21.56	0.0	0.0	4302.72	PLN	0.23148	23.0	Seller	Seller	380.0		PL	PL	AFN
2026-03-03 15:00:00	FC_Transfer		4x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	DE	INTRA_COMMUNITY	DE		239.96	0.0	239.96	239.96	0.0	239.96	0.0	0.0	0.0	0.0	0.0	239.96	EUR	1.0	0.0	Seller	Seller	60.0		FR	DE	AFN
2026-03-03 15:31:00	FC_Transfer		"2x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	DE	INTRA_COMMUNITY	DE		339.98	0.0	339.98	339.98	0.0	339.98	0.0	0.0	0.0	0.0	0.0	339.98	EUR	1.0	0.0	Seller	Seller	90.0		FR	DE	AFN
2026-03-03 16:20:00	Sale	486-2965784-4970360	4x B0932Q6M4B - Apple AirTag (4 Pack)	FR	IT	UNION-OSS	IT	IT	394.25	86.74	480.99	390.16	85.84	476.0	4.09	0.9	4.99	0.0	0.0	476.0	EUR	1.0	22.0	Seller	Seller	192.0		FR	IT	AFN
2026-03-03 16:43:00	Sale	447-2547834-3758693	"2x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	PL	UNION-OSS	PL	PL	1194.07	274.64	1468.71	1194.07	274.64	1468.71	0.0	0.0	0.0	0.0	0.0	1468.71	PLN	0.23148	23.0	Seller	Seller	90.0		FR	PL	AFN
2026-03-03 16:47:00	FC_Transfer		"3x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	ES	INTRA_COMMUNITY	ES		509.97	0.0	509.97	509.97	0.0	509.97	0.0	0.0	0.0	0.0	0.0	509.97	EUR	1.0	0.0	Seller	Seller	135.0		FR	ES	AFN
2026-03-03 17:48:00	Refund	424-2061035-7290837	1x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	IT	UNION-OSS	IT	IT	-16.39	-3.6	-19.99	-16.39	-3.6	-19.99	-0.0	-0.0	-0.0	0.0	0.0	-19.99	EUR	1.0	22.0	Seller	Seller	5.0		FR	IT	AFN
2026-03-03 17:55:00	Refund	417-5549593-9834571	7x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	-434.9	-0.0	-434.9	-419.93	-0.0	-419.93	-14.97	-0.0	-14.97	0.0	0.0	-419.93	EUR	1.0	0.0	Seller	Seller	105.0	DE592493627	FR	DE	AFN
2026-03-03 18:10:00	Refund	402-3891555-5777748	4x B0932Q6M4B - Apple AirTag (4 Pack)	FR	FR	REGULAR	FR	FR	-396.67	-79.33	-476.0	-396.67	-79.33	-476.0	-0.0	-0.0	-0.0	0.0	0.0	-476.0	EUR	1.0	20.0	Seller	Seller	192.0		FR	FR	AFN
2026-03-03 18:25:00	FC_Transfer		1x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	DE	PL	INTRA_COMMUNITY	PL		19.99	0.0	19.99	19.99	0.0	19.99	0.0	0.0	0.0	0.0	0.0	19.99	EUR	1.0	0.0	Seller	Seller	5.0		DE	PL	AFN
2026-03-03 18:42:00	Sale	405-9887124-5396980	"10x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	IT	UNION-OSS	IT	IT	1405.63	309.24	1714.87	1393.36	306.54	1699.9	12.27	2.7	14.97	0.0	0.0	1699.9	EUR	1.0	22.0	Seller	Seller	450.0	ITINV92435X	FR	IT	AFN
2026-03-03 18:51:00	Sale	471-4097960-6752820	15x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	DE	IT	B2B_INTRA_COMMUNITY	IT	IT	314.82	0.0	314.82	299.85	0.0	299.85	14.97	0.0	14.97	0.0	0.0	299.85	EUR	1.0	0.0	Seller	Seller	75.0	IT16245475318	DE	IT	AFN
2026-03-03 19:02:00	FC_Transfer		3x B08LG2X98F - Anker PowerBank 20000mAh	DE	PL	INTRA_COMMUNITY	PL		119.97	0.0	119.97	119.97	0.0	119.97	0.0	0.0	0.0	0.0	0.0	119.97	EUR	1.0	0.0	Seller	Seller	37.5		DE	PL	AFN
2026-03-03 19:08:00	Sale	486-6912164-4516128	1x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	DE	DE	REGULAR	DE	DE	91.6	17.4	109.0	91.6	17.4	109.0	0.0	0.0	0.0	0.0	0.0	109.0	EUR	1.0	19.0	Seller	Seller	35.0		DE	DE	AFN
2026-03-03 19:13:00	Refund	499-5656822-1642842	4x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	FR	REGULAR	FR	FR	-66.63	-13.33	-79.96	-66.63	-13.33	-79.96	-0.0	-0.0	-0.0	0.0	0.0	-79.96	EUR	1.0	20.0	Seller	Seller	20.0		FR	FR	AFN
2026-03-03 19:35:00	Sale	491-3683440-7991300	"3x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	US	NON-EU-EXPORT	US	US	561.31	0.0	561.31	555.87	0.0	555.87	5.44	0.0	5.44	0.0	0.0	555.87	USD	0.91743	0.0	Seller	Seller	135.0		FR	US	AFN
2026-03-03 19:57:00	Refund	411-7590560-4890379	4x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	DE	GB	REGULAR	GB	GB	-422.17	-84.43	-506.6	-422.17	-84.43	-506.6	-0.0	-0.0	-0.0	0.0	0.0	-506.6	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	240.0		DE	GB	AFN
2026-03-03 20:24:00	FC_Transfer		2x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	ES	INTRA_COMMUNITY	ES		119.98	0.0	119.98	119.98	0.0	119.98	0.0	0.0	0.0	0.0	0.0	119.98	EUR	1.0	0.0	Seller	Seller	30.0		FR	ES	AFN
2026-03-03 20:37:00	Refund	413-9521798-4724165	4x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	FR	REGULAR	FR	FR	-204.13	-40.82	-244.95	-199.97	-39.99	-239.96	-4.16	-0.83	-4.99	0.0	0.0	-239.96	EUR	1.0	20.0	Seller	Seller	60.0		FR	FR	AFN
2026-03-03 21:23:00	Sale	486-6031879-7639746	4x B08LG2X98F - Anker PowerBank 20000mAh	DE	GB	REGULAR	GB	GB	113.31	22.66	135.97	113.31	22.66	135.97	0.0	0.0	0.0	0.0	0.0	135.97	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	50.0		DE	GB	AFN
2026-03-03 21:37:00	Refund	469-9195543-9247976	4x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	IT	UNION-OSS	IT	IT	-65.54	-14.42	-79.96	-65.54	-14.42	-79.96	-0.0	-0.0	-0.0	0.0	0.0	-79.96	EUR	1.0	22.0	Seller	Seller	20.0		FR	IT	AFN
2026-03-03 21:50:00	Sale	464-9307190-8467106	15x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	PL	B2B_INTRA_COMMUNITY	PL	PL	7063.2	0.0	7063.2	7063.2	0.0	7063.2	0.0	0.0	0.0	0.0	0.0	7063.2	PLN	0.23148	0.0	Seller	Seller	525.0	PL6447129179	FR	PL	AFN
2026-03-03 22:32:00	Sale	477-4522611-2560162	3x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	PL	UNION-OSS	PL	PL	1569.95	361.09	1931.04	1569.95	361.09	1931.04	0.0	0.0	0.0	0.0	0.0	1931.04	PLN	0.23148	23.0	Seller	Seller	180.0		FR	PL	AFN
2026-03-03 22:36:00	FC_Transfer		1x B0932Q6M4B - Apple AirTag (4 Pack)	FR	DE	INTRA_COMMUNITY	DE		119.0	0.0	119.0	119.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0	119.0	EUR	1.0	0.0	Seller	Seller	48.0		FR	DE	AFN
2026-03-03 22:56:00	Sale	433-9648411-4258925	4x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	DE	GB	REGULAR	GB	GB	169.97	34.0	203.97	169.97	34.0	203.97	0.0	0.0	0.0	0.0	0.0	203.97	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	60.0		DE	GB	AFN
2026-03-03 23:11:00	Sale	471-6474145-4168610	"8x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	IT	UNION-OSS	IT	IT	1114.69	245.23	1359.92	1114.69	245.23	1359.92	0.0	0.0	0.0	0.0	0.0	1359.92	EUR	1.0	22.0	Seller	Seller	360.0	ITINV58287X	FR	IT	AFN
2026-03-03 23:27:00	Sale	435-1984579-1434494	"1x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	GB	REGULAR	GB	GB	123.94	24.79	148.73	120.41	24.08	144.49	3.53	0.71	4.24	0.0	0.0	144.49	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	45.0		FR	GB	AFN
2026-03-03 23:30:00	Sale	445-7146394-4909218	5x B08LG2X98F - Anker PowerBank 20000mAh	FR	FR	REGULAR	FR	FR	166.62	33.33	199.95	166.62	33.33	199.95	0.0	0.0	0.0	0.0	0.0	199.95	EUR	1.0	20.0	Seller	Seller	62.5	FR77484270243	FR	FR	AFN
2026-03-03 23:33:00	Sale	456-9290546-6122711	6x B073JYC4XM - SanDisk 128GB Ultra MicroSDXC	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	134.91	0.0	134.91	119.94	0.0	119.94	14.97	0.0	14.97	0.0	0.0	119.94	EUR	1.0	0.0	Seller	Seller	30.0	DE742114774	FR	DE	AFN
2026-03-03 23:51:00	Sale	447-1249445-4769650	1x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	US	NON-EU-EXPORT	US	US	271.41	0.0	271.41	271.41	0.0	271.41	0.0	0.0	0.0	0.0	0.0	271.41	USD	0.91743	0.0	Seller	Seller	95.0		FR	US	AFN
2026-03-04 00:07:00	Refund	439-9242900-8862252	"7x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	-1189.93	-0.0	-1189.93	-1189.93	-0.0	-1189.93	-0.0	-0.0	-0.0	0.0	0.0	-1189.93	EUR	1.0	0.0	Seller	Seller	315.0	DE364650755	FR	DE	AFN
2026-03-04 00:28:00	Sale	447-1054925-9758437	1x B08LG2X98F - Anker PowerBank 20000mAh	PL	PL	REGULAR	PL	PL	140.46	32.3	172.76	140.46	32.3	172.76	0.0	0.0	0.0	0.0	0.0	172.76	PLN	0.23148	23.0	Seller	Seller	12.5		PL	PL	AFN
2026-03-04 01:21:00	FC_Transfer		4x B0932Q6M4B - Apple AirTag (4 Pack)	FR	DE	INTRA_COMMUNITY	DE		476.0	0.0	476.0	476.0	0.0	476.0	0.0	0.0	0.0	0.0	0.0	476.0	EUR	1.0	0.0	Seller	Seller	192.0		FR	DE	AFN
2026-03-04 01:29:00	Sale	461-9006268-1039532	16x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	DE	DE	REGULAR	DE	DE	806.59	153.25	959.84	806.59	153.25	959.84	0.0	0.0	0.0	0.0	0.0	959.84	EUR	1.0	19.0	Seller	Seller	240.0	DE162784287	DE	DE	AFN
2026-03-04 02:55:00	FC_Transfer		2x B0932Q6M4B - Apple AirTag (4 Pack)	FR	ES	INTRA_COMMUNITY	ES		238.0	0.0	238.0	238.0	0.0	238.0	0.0	0.0	0.0	0.0	0.0	238.0	EUR	1.0	0.0	Seller	Seller	96.0		FR	ES	AFN
2026-03-04 03:29:00	Sale	467-8087316-5766014	6x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	1494.0	0.0	1494.0	1494.0	0.0	1494.0	0.0	0.0	0.0	0.0	0.0	1494.0	EUR	1.0	0.0	Seller	Seller	570.0	DE337470534	FR	DE	AFN
2026-03-04 04:00:00	Sale	459-2776189-7690566	2x B0932Q6M4B - Apple AirTag (4 Pack)	DE	DE	REGULAR	DE	DE	204.19	38.8	242.99	200.0	38.0	238.0	4.19	0.8	4.99	0.0	0.0	238.0	EUR	1.0	19.0	Seller	Seller	96.0		DE	DE	AFN
2026-03-04 05:17:00	Sale	498-4754430-8206887	25x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	PL	B2B_INTRA_COMMUNITY	PL	PL	6478.92	0.0	6478.92	6478.92	0.0	6478.92	0.0	0.0	0.0	0.0	0.0	6478.92	PLN	0.23148	0.0	Seller	Seller	375.0	PL2424813414	FR	PL	AFN
2026-03-04 05:21:00	Refund	431-9541645-1358041	23x B084GBC5Y2 - Nespresso Vertuo Next Coffee Machine	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	-3427.0	-0.0	-3427.0	-3427.0	-0.0	-3427.0	-0.0	-0.0	-0.0	0.0	0.0	-3427.0	EUR	1.0	0.0	Seller	Seller	1380.0	DE373322155	FR	DE	AFN
2026-03-04 06:30:00	Sale	463-5915484-8249452	25x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	1514.72	0.0	1514.72	1499.75	0.0	1499.75	14.97	0.0	14.97	0.0	0.0	1499.75	EUR	1.0	0.0	Seller	Seller	375.0	DE493625673	FR	DE	AFN
2026-03-04 06:49:00	Sale	455-3072176-1087469	1x B08LG2X98F - Anker PowerBank 20000mAh	DE	SE	UNION-OSS	SE	SE	366.31	91.58	457.89	366.31	91.58	457.89	0.0	0.0	0.0	0.0	0.0	457.89	SEK	0.08734	25.0	Seller	Seller	12.5		DE	SE	AFN
2026-03-04 07:16:00	Refund	428-7587294-7242877	1x B0932Q6M4B - Apple AirTag (4 Pack)	FR	IT	UNION-OSS	IT	IT	-97.54	-21.46	-119.0	-97.54	-21.46	-119.0	-0.0	-0.0	-0.0	0.0	0.0	-119.0	EUR	1.0	22.0	Seller	Seller	48.0		FR	IT	AFN
2026-03-04 07:18:00	Sale	442-6762788-8381421	4x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	PL	UNION-OSS	PL	PL	3498.15	804.57	4302.72	3498.15	804.57	4302.72	0.0	0.0	0.0	0.0	0.0	4302.72	PLN	0.23148	23.0	Seller	Seller	380.0		FR	PL	AFN
2026-03-04 07:21:00	Refund	467-2031080-4837869	3x B08LG2X98F - Anker PowerBank 20000mAh	DE	GB	REGULAR	GB	GB	-84.98	-16.99	-101.97	-84.98	-16.99	-101.97	-0.0	-0.0	-0.0	0.0	0.0	-101.97	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	37.5		DE	GB	AFN
2026-03-04 07:29:00	Sale	490-6531985-2147177	"22x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	DE	B2B_INTRA_COMMUNITY	DE	DE	3739.78	0.0	3739.78	3739.78	0.0	3739.78	0.0	0.0	0.0	0.0	0.0	3739.78	EUR	1.0	0.0	Seller	Seller	990.0	DE438500318	FR	DE	AFN
2026-03-04 07:45:00	Sale	478-7171050-4377688	"2x B09TMN584B - Kindle Paperwhite (16 GB) - 6.8"" display"	FR	FR	REGULAR	FR	FR	283.32	56.66	339.98	283.32	56.66	339.98	0.0	0.0	0.0	0.0	0.0	339.98	EUR	1.0	20.0	Seller	Seller	90.0		FR	FR	AFN
2026-03-04 08:13:00	Sale	494-3492234-4179299	10x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	FR	FR	REGULAR	FR	FR	2075.0	415.0	2490.0	2075.0	415.0	2490.0	0.0	0.0	0.0	0.0	0.0	2490.0	EUR	1.0	20.0	Seller	Seller	950.0	FR59139012867	FR	FR	AFN
2026-03-04 08:26:00	Sale	439-2927325-2573513	3x B09HM94V6G - Logitech MX Master 3S Wireless Mouse	FR	GB	REGULAR	GB	GB	235.15	47.04	282.19	231.62	46.33	277.95	3.53	0.71	4.24	0.0	0.0	277.95	GBP	1.17647	20.0	MarketplaceFacilitator	Amazon	105.0		FR	GB	AFN
2026-03-04 08:53:00	Sale	456-1759640-4582252	10x B08C56KX2F - Sony WH-1000XM4 Noise Canceling Headphones	DE	DE	REGULAR	DE	DE	2092.44	397.56	2490.0	2092.44	397.56	2490.0	0.0	0.0	0.0	0.0	0.0	2490.0	EUR	1.0	19.0	Seller	Seller	950.0	DE422608955	DE	DE	AFN
2026-03-04 09:15:00	FC_Transfer		2x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	DE	PL	INTRA_COMMUNITY	PL		119.98	0.0	119.98	119.98	0.0	119.98	0.0	0.0	0.0	0.0	0.0	119.98	EUR	1.0	0.0	Seller	Seller	30.0		DE	PL	AFN
2026-03-04 09:41:00	Sale	480-2579790-2918116	4x B09B8V1C6A - Echo Dot (5th Gen) - Smart Speaker	FR	PL	UNION-OSS	PL	PL	842.79	193.84	1036.63	842.79	193.84	1036.63	0.0	0.0	0.0	0.0	0.0	1036.63	PLN	0.23148	23.0	Seller	Seller	60.0		FR	PL	AFN
